でも、ネットで検索したら面白いんじゃない。,"[sound:dialog_in_japan,_what_does_your_blood_type_say_about_you?_11.mp3]",JLPT_N3_Master_Course The_Path_to_Advanced_Japanese Throwback_Thursday Level_3_Japanese JLPT_N4_Recommended_Course Lower_Intermediate_Season_5 jp::japanese_podcast_101
話題づくりにもいいし。掲示板を見たら、いろいろな意見が読めるかもよ。,"[sound:dialog_in_japan,_what_does_your_blood_type_say_about_you?_12.mp3]",JLPT_N3_Master_Course The_Path_to_Advanced_Japanese Throwback_Thursday Level_3_Japanese JLPT_N4_Recommended_Course Lower_Intermediate_Season_5 jp::japanese_podcast_101
「B型の男性は、個性的で芸術的な女性が好きです。,"[sound:dialog_in_japan,_what_does_your_blood_type_say_about_you?_13.mp3]",JLPT_N3_Master_Course The_Path_to_Advanced_Japanese Throwback_Thursday Level_3_Japanese JLPT_N4_Recommended_Course Lower_Intermediate_Season_5 jp::japanese_podcast_101
B型の男性は自由なので、束縛したら、嫌われます。」・・・か。,"[sound:dialog_in_japan,_what_does_your_blood_type_say_about_you?_14.mp3]",JLPT_N3_Master_Course The_Path_to_Advanced_Japanese Throwback_Thursday Level_3_Japanese JLPT_N4_Recommended_Course Lower_Intermediate_Season_5 jp::japanese_podcast_101
ふーん。確かに、わたしも束縛されたら、嫌いになるかもしれない。,"[sound:dialog_in_japan,_what_does_your_blood_type_say_about_you?_15.mp3]",JLPT_N3_Master_Course The_Path_to_Advanced_Japanese Throwback_Thursday Level_3_Japanese JLPT_N4_Recommended_Course Lower_Intermediate_Season_5 jp::japanese_podcast_101
決めた！わたし、個性的な女になる。,"[sound:dialog_in_japan,_what_does_your_blood_type_say_about_you?_16.mp3]",JLPT_N3_Master_Course The_Path_to_Advanced_Japanese Throwback_Thursday Level_3_Japanese JLPT_N4_Recommended_Course Lower_Intermediate_Season_5 jp::japanese_podcast_101
えー！！,"[sound:dialog_in_japan,_what_does_your_blood_type_say_about_you?_17.mp3]",JLPT_N3_Master_Course The_Path_to_Advanced_Japanese Throwback_Thursday Level_3_Japanese JLPT_N4_Recommended_Course Lower_Intermediate_Season_5 jp::japanese_podcast_101
話題,"[sound:vocab_examples_in_japan,_what_does_your_blood_type_say_about_you?_1.mp3]",JLPT_N3_Master_Course The_Path_to_Advanced_Japanese Throwback_Thursday Level_3_Japanese JLPT_N4_Recommended_Course Lower_Intermediate_Season_5 jp::japanese_podcast_101
あの人とは、共通の話題がないので、話せない。,"[sound:vocab_examples_in_japan,_what_does_your_blood_type_say_about_you?_2.mp3]",JLPT_N3_Master_Course The_Path_to_Advanced_Japanese Throwback_Thursday Level_3_Japanese JLPT_N4_Recommended_Course Lower_Intermediate_Season_5 jp::japanese_podcast_101
相談,"[sound:vocab_examples_in_japan,_what_does_your_blood_type_say_about_you?_3.mp3]",JLPT_N3_Master_Course The_Path_to_Advanced_Japanese Throwback_Thursday Level_3_Japanese JLPT_N4_Recommended_Course Lower_Intermediate_Season_5 jp::japanese_podcast_101
気軽に相談してください。,"[sound:vocab_examples_in_japan,_what_does_your_blood_type_say_about_you?_4.mp3]",JLPT_N3_Master_Course The_Path_to_Advanced_Japanese Throwback_Thursday Level_3_Japanese JLPT_N4_Recommended_Course Lower_Intermediate_Season_5 jp::japanese_podcast_101
自由,"[sound:vocab_examples_in_japan,_what_does_your_blood_type_say_about_you?_5.mp3]",JLPT_N3_Master_Course The_Path_to_Advanced_Japanese Throwback_Thursday Level_3_Japanese JLPT_N4_Recommended_Course Lower_Intermediate_Season_5 jp::japanese_podcast_101
忙しくて、自由な時間が全くない。,"[sound:vocab_examples_in_japan,_what_does_your_blood_type_say_about_you?_6.mp3]",JLPT_N3_Master_Course The_Path_to_Advanced_Japanese Throwback_Thursday Level_3_Japanese JLPT_N4_Recommended_Course Lower_Intermediate_Season_5 jp::japanese_podcast_101
個性的,"[sound:vocab_examples_in_japan,_what_does_your_blood_type_say_about_you?_7.mp3]",JLPT_N3_Master_Course The_Path_to_Advanced_Japanese Throwback_Thursday Level_3_Japanese JLPT_N4_Recommended_Course Lower_Intermediate_Season_5 jp::japanese_podcast_101
イチローの個性的なファッションが好きだ。,"[sound:vocab_examples_in_japan,_what_does_your_blood_type_say_about_you?_8.mp3]",JLPT_N3_Master_Course The_Path_to_Advanced_Japanese Throwback_Thursday Level_3_Japanese JLPT_N4_Recommended_Course Lower_Intermediate_Season_5 jp::japanese_podcast_101
掲示板,"[sound:vocab_examples_in_japan,_what_does_your_blood_type_say_about_you?_9.mp3]",JLPT_N3_Master_Course The_Path_to_Advanced_Japanese Throwback_Thursday Level_3_Japanese JLPT_N4_Recommended_Course Lower_Intermediate_Season_5 jp::japanese_podcast_101
掲示板にメッセージを書き込めない。,"[sound:vocab_examples_in_japan,_what_does_your_blood_type_say_about_you?_10.mp3]",JLPT_N3_Master_Course The_Path_to_Advanced_Japanese Throwback_Thursday Level_3_Japanese JLPT_N4_Recommended_Course Lower_Intermediate_Season_5 jp::japanese_podcast_101
確かに,"[sound:vocab_examples_in_japan,_what_does_your_blood_type_say_about_you?_11.mp3]",JLPT_N3_Master_Course The_Path_to_Advanced_Japanese Throwback_Thursday Level_3_Japanese JLPT_N4_Recommended_Course Lower_Intermediate_Season_5 jp::japanese_podcast_101
有名なこのケーキは、確かにおいしいと感じた。,"[sound:vocab_examples_in_japan,_what_does_your_blood_type_say_about_you?_12.mp3]",JLPT_N3_Master_Course The_Path_to_Advanced_Japanese Throwback_Thursday Level_3_Japanese JLPT_N4_Recommended_Course Lower_Intermediate_Season_5 jp::japanese_podcast_101
検索する,"[sound:vocab_examples_in_japan,_what_does_your_blood_type_say_about_you?_13.mp3]",JLPT_N3_Master_Course The_Path_to_Advanced_Japanese Throwback_Thursday Level_3_Japanese JLPT_N4_Recommended_Course Lower_Intermediate_Season_5 jp::japanese_podcast_101
グーグルは、何でも検索して探す事ができる。,"[sound:vocab_examples_in_japan,_what_does_your_blood_type_say_about_you?_14.mp3]",JLPT_N3_Master_Course The_Path_to_Advanced_Japanese Throwback_Thursday Level_3_Japanese JLPT_N4_Recommended_Course Lower_Intermediate_Season_5 jp::japanese_podcast_101
意見,"[sound:vocab_examples_in_japan,_what_does_your_blood_type_say_about_you?_15.mp3]",JLPT_N3_Master_Course The_Path_to_Advanced_Japanese Throwback_Thursday Level_3_Japanese JLPT_N4_Recommended_Course Lower_Intermediate_Season_5 jp::japanese_podcast_101
専門家の意見を聞いてみたい。,"[sound:vocab_examples_in_japan,_what_does_your_blood_type_say_about_you?_16.mp3]",JLPT_N3_Master_Course The_Path_to_Advanced_Japanese Throwback_Thursday Level_3_Japanese JLPT_N4_Recommended_Course Lower_Intermediate_Season_5 jp::japanese_podcast_101
サークル,"[sound:vocab_examples_in_japan,_what_does_your_blood_type_say_about_you?_17.mp3]",JLPT_N3_Master_Course The_Path_to_Advanced_Japanese Throwback_Thursday Level_3_Japanese JLPT_N4_Recommended_Course Lower_Intermediate_Season_5 jp::japanese_podcast_101
サッカーのサークルに入りたい。,"[sound:vocab_examples_in_japan,_what_does_your_blood_type_say_about_you?_18.mp3]",JLPT_N3_Master_Course The_Path_to_Advanced_Japanese Throwback_Thursday Level_3_Japanese JLPT_N4_Recommended_Course Lower_Intermediate_Season_5 jp::japanese_podcast_101
血液型,"[sound:vocab_examples_in_japan,_what_does_your_blood_type_say_about_you?_19.mp3]",JLPT_N3_Master_Course The_Path_to_Advanced_Japanese Throwback_Thursday Level_3_Japanese JLPT_N4_Recommended_Course Lower_Intermediate_Season_5 jp::japanese_podcast_101
血液型で性格が分かるとは思わない。,"[sound:vocab_examples_in_japan,_what_does_your_blood_type_say_about_you?_20.mp3]",JLPT_N3_Master_Course The_Path_to_Advanced_Japanese Throwback_Thursday Level_3_Japanese JLPT_N4_Recommended_Course Lower_Intermediate_Season_5 jp::japanese_podcast_101
Ｂ型,"[sound:vocab_examples_in_japan,_what_does_your_blood_type_say_about_you?_21.mp3]",JLPT_N3_Master_Course The_Path_to_Advanced_Japanese Throwback_Thursday Level_3_Japanese JLPT_N4_Recommended_Course Lower_Intermediate_Season_5 jp::japanese_podcast_101
Ｂ型の人は、マイペースだ。,"[sound:vocab_examples_in_japan,_what_does_your_blood_type_say_about_you?_22.mp3]",JLPT_N3_Master_Course The_Path_to_Advanced_Japanese Throwback_Thursday Level_3_Japanese JLPT_N4_Recommended_Course Lower_Intermediate_Season_5 jp::japanese_podcast_101
女友達,"[sound:vocab_examples_in_japan,_what_does_your_blood_type_say_about_you?_23.mp3]",JLPT_N3_Master_Course The_Path_to_Advanced_Japanese Throwback_Thursday Level_3_Japanese JLPT_N4_Recommended_Course Lower_Intermediate_Season_5 jp::japanese_podcast_101
男子校出身なので、女友達がいない。,"[sound:vocab_examples_in_japan,_what_does_your_blood_type_say_about_you?_24.mp3]",JLPT_N3_Master_Course The_Path_to_Advanced_Japanese Throwback_Thursday Level_3_Japanese JLPT_N4_Recommended_Course Lower_Intermediate_Season_5 jp::japanese_podcast_101
バカ,"[sound:vocab_examples_in_japan,_what_does_your_blood_type_say_about_you?_25.mp3]",JLPT_N3_Master_Course The_Path_to_Advanced_Japanese Throwback_Thursday Level_3_Japanese JLPT_N4_Recommended_Course Lower_Intermediate_Season_5 jp::japanese_podcast_101
バカなことをしないでください。,"[sound:vocab_examples_in_japan,_what_does_your_blood_type_say_about_you?_26.mp3]",JLPT_N3_Master_Course The_Path_to_Advanced_Japanese Throwback_Thursday Level_3_Japanese JLPT_N4_Recommended_Course Lower_Intermediate_Season_5 jp::japanese_podcast_101
苦労する,"[sound:vocab_examples_in_japan,_what_does_your_blood_type_say_about_you?_27.mp3]",JLPT_N3_Master_Course The_Path_to_Advanced_Japanese Throwback_Thursday Level_3_Japanese JLPT_N4_Recommended_Course Lower_Intermediate_Season_5 jp::japanese_podcast_101
若いときに、たくさん苦労すると良い。,"[sound:vocab_examples_in_japan,_what_does_your_blood_type_say_about_you?_28.mp3]",JLPT_N3_Master_Course The_Path_to_Advanced_Japanese Throwback_Thursday Level_3_Japanese JLPT_N4_Recommended_Course Lower_Intermediate_Season_5 jp::japanese_podcast_101
芸術的,"[sound:vocab_examples_in_japan,_what_does_your_blood_type_say_about_you?_29.mp3]",JLPT_N3_Master_Course The_Path_to_Advanced_Japanese Throwback_Thursday Level_3_Japanese JLPT_N4_Recommended_Course Lower_Intermediate_Season_5 jp::japanese_podcast_101
ベッカムは、芸術的なシュートを見せた。,"[sound:vocab_examples_in_japan,_what_does_your_blood_type_say_about_you?_30.mp3]",JLPT_N3_Master_Course The_Path_to_Advanced_Japanese Throwback_Thursday Level_3_Japanese JLPT_N4_Recommended_Course Lower_Intermediate_Season_5 jp::japanese_podcast_101
束縛する,"[sound:vocab_examples_in_japan,_what_does_your_blood_type_say_about_you?_31.mp3]",JLPT_N3_Master_Course The_Path_to_Advanced_Japanese Throwback_Thursday Level_3_Japanese JLPT_N4_Recommended_Course Lower_Intermediate_Season_5 jp::japanese_podcast_101
